id,name,rating,name,wine_id,winery_id,winery_name,price,acidity,fizziness,intensity,sweetness,tannin,style_id,style_name,style_varietal_name
5125985,Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2014,4.5,Hommage à Jacques Perrin Châteauneuf-du-Pape,2080162,1298,Château de Beaucastel,543.67,3.101848,,4.667174,1.7660297,2.888823,301,Southern Rhône Châteauneuf-du-Pape Red,Châteauneuf-du-Pape Red
1965542,Château Pichon Baron Pauillac (Grand Cru Classé) 2010,4.5,Pauillac (Grand Cru Classé),79762,11315,Château Pichon Baron,393.67,4.2174697,,4.1954713,1.6929603,4.2379317,264,Bordeaux Pauillac,Pauillac
1231735,Château Canon Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1996,4.2,Saint-Émilion Grand Cru (Premier Grand Cru Classé),1145360,10454,Château Canon,375,3.377095,,4.160475,1.7021587,3.469055,266,Bordeaux Saint-Émilion,Saint-Émilion
2566786,Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2006,4.3,Chevalier-Montrachet Grand Cru Blanc,1607729,7601,Bouchard Père & Fils,413,3.2070403,,3.7342937,1.9959313,,285,Burgundy Côte de Beaune White,Côte de Beaune White
1340608,Billecart-Salmon Clos Saint-Hilaire Brut Champagne 1998,4.6,Clos Saint-Hilaire Brut Champagne,79834,1518,Billecart-Salmon,580,4.5245943,4.338478,4.0567336,,,50,French Champagne,Champagne
1333869,Château Smith Haut-Lafitte Pessac-Léognan (Grand Cru Classé de Graves) 2009,4.5,Pessac-Léognan (Grand Cru Classé de Graves),17656,1340,Château Smith Haut-Lafitte,555.78,4.2483826,,4.2566695,1.6799644,4.2838163,261,Bordeaux Pessac-Léognan,Pessac-Léognan
2429889,Château d'Yquem Y 2005,4.6,Y,1507801,8028,Château d'Yquem,418,2.838661,,3.845444,2.252068,,21,Bordeaux White,White
2631066,Château d'Yquem Sauternes 2011,4.7,Sauternes,1153863,8028,Château d'Yquem,524.33,4.376778,,4.691106,4.877173,,195,Bordeaux Sauternes,Sauternes
16407075,Château l'Évangile Pomerol 2015,4.4,Pomerol,1108737,176721,Château l'Évangile,431.17,3.380211,,4.134833,1.6893734,3.4683046,267,Bordeaux Pomerol,Pomerol
4704586,Destiny Bay Vineyards Mystae 2008,4.7,Mystae,1395058,55177,Destiny Bay Vineyards,381.43,3.6016006,,3.779207,2.212521,3.520807,15,New Zealand Bordeaux Blend,Bordeaux Blend
151639109,Cape Mentelle Wallcliffe Sauvignon Blanc - Sémillon 2017,3.6,Wallcliffe Sauvignon Blanc - Sémillon,20748,2202,Cape Mentelle,421,,,,,,,,
6516927,The Napa Valley Reserve Red 2012,4.5,Red,1496125,34011,The Napa Valley Reserve,597.91,3.8456726,,4.817415,1.5765356,3.4920032,290,Napa Valley Bordeaux Blend,Bordeaux Blend
3105564,The Napa Valley Reserve Red 2005,4.7,Red,1496125,34011,The Napa Valley Reserve,597.91,3.8456726,,4.817415,1.5765356,3.4920032,290,Napa Valley Bordeaux Blend,Bordeaux Blend
6070675,Faiveley Bâtard-Montrachet Grand Cru 2013,4.4,Bâtard-Montrachet Grand Cru,1469877,9294,Faiveley,501.5,3.191965,,4.074065,1.9267437,,285,Burgundy Côte de Beaune White,Côte de Beaune White
1250393,Domaine Denis Mortet Gevrey-Chambertin 1er Cru Lavaux St-Jacques 2008,4.3,Gevrey-Chambertin 1er Cru Lavaux St-Jacques,1186482,1282,Domaine Denis Mortet,380,4.1776085,,3.0395517,1.9694864,2.6075106,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
6184976,Toro Albalá Don PX Selección 1949,4.4,Don PX Selección,2365584,2735,Toro Albalá,475.44,2.8089888,,4.8606744,4.9006743,,136,Spanish Pedro Ximenez,Pedro Ximenez
1431601,Artadi Pagos Viejos Rioja 2009,4.2,Pagos Viejos Rioja,49734,9064,Artadi,385.15,3.7310128,,3.866209,1.7746799,3.8602104,190,Spanish Rioja Red,Rioja Red
141155313,Knez Cerise Vineyard Pinot Noir 2014,4,Cerise Vineyard Pinot Noir,1528946,27163,Knez,464.73,3.6553392,,3.0320976,1.2730931,2.1051059,157,Californian Pinot Noir,Pinot Noir
4190196,Domaine Rossignol-Trapet Chambertin Grand Cru 2011,4.3,Chambertin Grand Cru,79906,2093,Domaine Rossignol-Trapet,356.5,4.0333586,,3.1280906,1.6892068,2.720359,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
757327,de Ladoucette Baron de L Pouilly-Fumé 2000,4.4,Baron de L Pouilly-Fumé,74360,34701,de Ladoucette,559.09,3.837314,,2.254742,1.5129572,,235,Upper Loire White,White
1368976,M. Chapoutier Côte-Rôtie La Mordorée  1998,4.3,Côte-Rôtie La Mordorée ,20636,7829,M. Chapoutier,379.17,3.8897898,,4.060369,1.5633974,3.9250045,70,Northern Rhône Côte-Rotie,Côte-Rotie
1256111,Vietti Barolo Rocche di Castiglione 2007,4.5,Barolo Rocche di Castiglione,77449,1260,Vietti,402.92,4.6303325,,3.73312,1.833768,4.326722,7,Italian Barolo,Barolo
1514337,Bouchard Père & Fils Vigne de l'Enfant Jésus Beaune 1er Cru 'Les Grèves' 1976,4.3,Vigne de l'Enfant Jésus Beaune 1er Cru 'Les Grèves',13465,7601,Bouchard Père & Fils,536.28,3.8886058,,2.6720953,1.6680912,2.2882166,284,Burgundy Côte de Beaune Red,Côte de Beaune Red
3314316,Vieux Château Certan Pomerol 1975,4.3,Pomerol,81849,186640,Vieux Château Certan,370.52,3.3627355,,4.0971413,1.6852086,3.4314065,267,Bordeaux Pomerol,Pomerol
11145818,Domaine Arnoux-Lachaux Clos de Vougeot Grand Cru 2011,4.4,Clos de Vougeot Grand Cru,1545091,26455,Domaine Arnoux-Lachaux,427.09,4.306221,,3.174422,1.6525482,2.82727,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
2868728,Domaine Anne Gros Echezeaux Grand Cru Les Loachausses 2008,4.3,Echezeaux Grand Cru Les Loachausses,1241525,1674,Domaine Anne Gros,380.27,4.1348658,,2.9478304,1.5563343,2.6058295,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
6829573,Château d'Yquem Sauternes 1980,4.6,Sauternes,1153863,8028,Château d'Yquem,585.04,4.376778,,4.691106,4.877173,,195,Bordeaux Sauternes,Sauternes
2201264,Philip Togni Cabernet Sauvignon 1996,4.1,Cabernet Sauvignon,88387,1438,Philip Togni,394.86,3.4314291,,4.6658335,1.7358311,3.5248218,289,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon
4317767,Poggio di Sotto Brunello di Montalcino Riserva 2011,4.6,Brunello di Montalcino Riserva,1458882,244652,Poggio di Sotto,570,3.7980623,,3.076464,1.6696064,3.4320092,22,Italian Brunello,Brunello
4209572,Leroy Santenay 2009,3.9,Santenay,1463809,1415,Leroy,449,3.9769504,,2.5460284,1.9295036,2.160071,284,Burgundy Côte de Beaune Red,Côte de Beaune Red
7682601,Keller Kirchspiel Riesling GG 2014,4.4,Kirchspiel Riesling GG,1186645,13734,Keller,370.52,4.59417,,3.3204117,1.6781524,,186,German Riesling,Riesling
3334312,Opus One Opus One 2003,4.6,Opus One,1911534,1368,Opus One,538.12,3.849182,,4.644495,1.6768736,3.3713408,290,Napa Valley Bordeaux Blend,Bordeaux Blend
1981387,M. Chapoutier Ermitage Le Méal Blanc 2011,4.1,Ermitage Le Méal Blanc,20643,7829,M. Chapoutier,358.5,2.2570884,,3.78598,2.355308,,135,Northern Rhône White,White
19643081,Veuve Clicquot Privée Rosé Brut Champagne 1990,4.3,Privée Rosé Brut Champagne,2718127,7979,Veuve Clicquot,551,4.2331223,3.5562007,3.5823798,,,50,French Champagne,Champagne
16974166,Bodega Contador (Benjamín Romeo) Contador Rioja 2015,4.7,Contador Rioja,98838,2148,Bodega Contador (Benjamín Romeo),437.97,3.5641394,,4.0123587,1.6489997,3.733249,190,Spanish Rioja Red,Rioja Red
1456444,Viña Sastre Pesus Ribera del Duero 2009,4.5,Pesus Ribera del Duero,736577,4076,Viña Sastre,539.02,3.6920524,,4.0444894,1.8947968,3.729122,180,Spanish Ribera Del Duero Red,Ribera Del Duero Red
4765320,Diamond Creek Volcanic Hill Cabernet Sauvignon 2014,4.6,Volcanic Hill Cabernet Sauvignon,17818,1465,Diamond Creek,422.74,3.4320679,,4.695746,1.6921408,3.6351736,289,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon
1770288,Viña Sastre Pesus Ribera del Duero 2007,4.7,Pesus Ribera del Duero,736577,4076,Viña Sastre,434.43,3.6920524,,4.0444894,1.8947968,3.729122,180,Spanish Ribera Del Duero Red,Ribera Del Duero Red
19643081,Veuve Clicquot Privée Rosé Brut Champagne 1990,4.3,Privée Rosé Brut Champagne,2718127,7979,Veuve Clicquot,551,4.2331223,3.5562007,3.5823798,,,50,French Champagne,Champagne
12433595,Roberto Voerzio La Serra Barolo 2013,4.3,La Serra Barolo,77308,1663,Roberto Voerzio,494.78,4.585959,,3.7853224,1.8870673,4.4601326,7,Italian Barolo,Barolo
5826441,Louis Latour Chevalier-Montrachet Grand Cru Les Demoiselles 2013,4.5,Chevalier-Montrachet Grand Cru Les Demoiselles,1686050,1392,Louis Latour,381.5,3.3400984,,3.7094097,1.977164,,285,Burgundy Côte de Beaune White,Côte de Beaune White
1183255,Château Margaux Pavillon Blanc du Château Margaux 2009,4.3,Pavillon Blanc du Château Margaux,6019,1319,Château Margaux,468.51,2.99481,,3.7482853,1.9984672,,21,Bordeaux White,White
1313679,Château Clinet Pomerol 2009,4.6,Pomerol,95444,1264,Château Clinet,354.57,3.4263387,,4.246827,1.6998317,3.5203242,267,Bordeaux Pomerol,Pomerol
2163145,Poggio di Sotto Brunello di Montalcino 2010,4.5,Brunello di Montalcino,83173,244652,Poggio di Sotto,353,3.8446999,,3.0830736,1.6191374,3.5244155,22,Italian Brunello,Brunello
3128899,Tenuta di Trinoro Toscana Rosso 2011,4.5,Toscana Rosso,1169881,2531,Tenuta di Trinoro,399.69,3.1601553,,3.4639795,2.086972,3.0375824,292,Tuscan Red,Red
142550410,Château La Mission Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2005,4.3,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4402538,13146,Château La Mission Haut-Brion,384,2.8986893,,3.8854246,2.1426318,,21,Bordeaux White,White
1210447,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1978,4.6,Pessac-Léognan (Premier Grand Cru Classé),1152755,13804,Château Haut-Brion,564.69,4.250491,,4.0780325,1.6733565,4.253098,261,Bordeaux Pessac-Léognan,Pessac-Léognan
6751771,Poggio di Sotto Brunello di Montalcino Riserva 2010,4.7,Brunello di Montalcino Riserva,1458882,244652,Poggio di Sotto,570,3.7980623,,3.076464,1.6696064,3.4320092,22,Italian Brunello,Brunello
1299973,Château Haut-Bailly Château Haut-Bailly (Cru Classé de Graves) 2004,4.2,Château Haut-Bailly (Cru Classé de Graves),13632,7609,Château Haut-Bailly,419,4.201646,,4.148052,1.547531,4.267429,261,Bordeaux Pessac-Léognan,Pessac-Léognan
10085147,Château Mouton Rothschild Le Petit Mouton de Mouton Rothschild Pauillac 2005,4.4,Le Petit Mouton de Mouton Rothschild Pauillac,2716528,64252,Château Mouton Rothschild,362.63,4.2260623,,4.174777,1.6397327,4.2514043,264,Bordeaux Pauillac,Pauillac
93079,Ridge Vineyards Monte Bello 2006,4.5,Monte Bello,3715,363,Ridge Vineyards,372.36,3.926802,,4.6515346,1.7867557,4.0462155,17,Californian Bordeaux Blend,Bordeaux Blend
1212954,Château Le Gay Pomerol 2008,4.5,Pomerol,1163799,1842,Château Le Gay,426.33,3.369816,,4.1324463,1.677919,3.450148,267,Bordeaux Pomerol,Pomerol
19603131,Paul Jaboulet Aîné Hermitage La Chapelle Rouge 2015,4.4,Hermitage La Chapelle Rouge,10922,1387,Paul Jaboulet Aîné,374.33,3.473054,,4.6430807,1.7147738,4.000457,298,Northern Rhône Hermitage,Hermitage
30703013,Faiveley Chambertin Clos de Bèze Grand Cru 2014,4.3,Chambertin Clos de Bèze Grand Cru,1801505,9294,Faiveley,440,4.2324176,,3.0726993,1.6260085,2.684746,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
101530685,Château Yon-Figeac Saint-Émilion Grand Cru (Grand Cru Classé) 2016,4.2,Saint-Émilion Grand Cru (Grand Cru Classé),89399,11776,Château Yon-Figeac,530.24,3.3691568,,4.2480226,1.5943418,3.6121562,266,Bordeaux Saint-Émilion,Saint-Émilion
17063401,Staglin Estate Cabernet Sauvignon 2015,4.6,Estate Cabernet Sauvignon,7002,567,Staglin,553.5,3.3730857,,4.7653236,1.7414898,3.4722593,289,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon
21008236,Château Certan de May Pomerol 1982,4.4,Pomerol,3151489,192080,Château Certan de May,451.75,3.4282968,,4.1713233,1.593709,3.4457242,267,Bordeaux Pomerol,Pomerol
1788174,Château Trotanoy Pomerol 2006,4.3,Pomerol,1098770,1283,Château Trotanoy,401.71,3.4132338,,4.1526384,1.7301918,3.5716605,267,Bordeaux Pomerol,Pomerol
1307877,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2000,4.5,Pauillac (Grand Cru Classé),1125543,105199,Château Pichon Longueville Comtesse de Lalande,438,4.1888666,,4.069329,1.5886362,4.136476,264,Bordeaux Pauillac,Pauillac
1322646,Clos Rougeard Les Poyeux Saumur Champigny 2008,4.5,Les Poyeux Saumur Champigny,1101361,2283,Clos Rougeard,543.09,,,,,,,,
17990452,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2015,4.6,Saint-Julien (Grand Cru Classé),81848,11455,Château Léoville Las Cases,351.17,4.208198,,3.7867894,1.6279943,3.8902402,265,Bordeaux Saint-Julien,Saint-Julien
1322722,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2008,4.5,Saint-Émilion Grand Cru (Premier Grand Cru Classé),1179539,25698,Château Pavie,487.53,3.3916857,,4.2025785,1.8839818,3.5610445,266,Bordeaux Saint-Émilion,Saint-Émilion
104016,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 1996,4.5,Saint-Julien (Grand Cru Classé),81848,11455,Château Léoville Las Cases,402.92,4.208198,,3.7867894,1.6279943,3.8902402,265,Bordeaux Saint-Julien,Saint-Julien
2606509,Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2006,4.2,Chapelle d'Ausone Saint-Émilion Grand Cru,1128526,11714,Château Ausone,381.4,3.488649,,4.0909925,1.5688065,3.4883468,266,Bordeaux Saint-Émilion,Saint-Émilion
1211919,Château Lynch-Bages Pauillac (Grand Cru Classé) 2000,4.5,Pauillac (Grand Cru Classé),79262,11187,Château Lynch-Bages,517.17,4.2181168,,4.220271,1.6363689,4.2591586,264,Bordeaux Pauillac,Pauillac
31146404,Château Belair-Monange Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,4.3,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2038623,192914,Château Belair-Monange,365.2,3.4090161,,4.238428,1.7328863,3.4325461,266,Bordeaux Saint-Émilion,Saint-Émilion
1347343,Veuve Clicquot La Grande Dame Brut Rosé Champagne 2008,4.5,La Grande Dame Brut Rosé Champagne,1384933,7979,Veuve Clicquot,537,4.559407,4.4009695,4.0105543,,,50,French Champagne,Champagne
5157543,Bouchard Père & Fils Chambertin-Clos-de-Beze Grand Cru 2011,4.6,Chambertin-Clos-de-Beze Grand Cru,1512756,7601,Bouchard Père & Fils,391.17,4.2023025,,3.2319303,1.858111,2.8841429,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
1245395,Château d'Yquem Sauternes 2008,4.7,Sauternes,1153863,8028,Château d'Yquem,510.17,4.376778,,4.691106,4.877173,,195,Bordeaux Sauternes,Sauternes
82896,Caymus Special Selection Cabernet Sauvignon 1987,4.3,Special Selection Cabernet Sauvignon,66294,1301,Caymus,439,3.3474936,,4.7790556,1.9027485,3.2513785,289,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon
1411312,Krug Brut Champagne 2002,4.7,Brut Champagne,79631,1337,Krug,552.21,4.565725,4.429461,4.1848984,,,50,French Champagne,Champagne
1615151,Bollinger R.D Extra Brut Champagne (Récemment Dégorgé) 2002,4.6,R.D Extra Brut Champagne (Récemment Dégorgé),1164702,7747,Bollinger,420,4.5745473,4.3902507,4.19205,,,50,French Champagne,Champagne
14519191,Faiveley Mazis-Chambertin Grand Cru 2014,4.1,Mazis-Chambertin Grand Cru,2293982,9294,Faiveley,387.67,4.115761,,3.0632436,1.6904328,2.678522,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
1301926,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2005,4.6,Saint-Julien (Grand Cru Classé),81848,11455,Château Léoville Las Cases,374.82,4.208198,,3.7867894,1.6279943,3.8902402,265,Bordeaux Saint-Julien,Saint-Julien
1272529,Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2000,4.5,Saint-Julien (Grand Cru Classé),61744,10254,Château Ducru-Beaucaillou,548.67,4.1866717,,3.7743595,1.5931011,3.8407216,265,Bordeaux Saint-Julien,Saint-Julien
149411850,Ao Yun (敖云葡萄园) Shangri-La (敖云) 2016,3.8,Shangri-La (敖云),4383995,231611,Ao Yun (敖云葡萄园),457,,,,,,,,
146246838,Álvaro Palacios Les Aubaguetes Priorat 2016,4.5,Les Aubaguetes Priorat,4347148,3143,Álvaro Palacios,544,3.5145063,,4.2469954,1.7872531,3.0927467,171,Spanish Priorat Red,Priorat Red
134203922,Mongeard-Mugneret Grands-Echezeaux Grand Cru 2016,4.6,Grands-Echezeaux Grand Cru,779381,1560,Mongeard-Mugneret,518,4.123803,,3.089048,1.7911042,2.742214,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
1345273,Dominus Dominus (Christian Moueix) 2009,4.5,Dominus (Christian Moueix),9958,1332,Dominus,445,3.8339097,,4.654606,1.7072804,3.5256755,290,Napa Valley Bordeaux Blend,Bordeaux Blend
10264003,Château Mouton Rothschild Le Petit Mouton de Mouton Rothschild Pauillac 2012,4.2,Le Petit Mouton de Mouton Rothschild Pauillac,2716528,64252,Château Mouton Rothschild,483.74,4.2260623,,4.174777,1.6397327,4.2514043,264,Bordeaux Pauillac,Pauillac
153422383,Faiveley Corton-Charlemagne Grand Cru 2017,4.3,Corton-Charlemagne Grand Cru,1779833,9294,Faiveley,355,3.2711782,,3.8538058,1.718431,,285,Burgundy Côte de Beaune White,Côte de Beaune White
2076020,R. López de Heredia Viña Tondonia Viña Tondonia Reserva 1968,4.3,Viña Tondonia Reserva,9119,197705,R. López de Heredia Viña Tondonia,546.74,3.8228614,,3.7015743,1.5718691,3.7391047,190,Spanish Rioja Red,Rioja Red
1486290,Domaine de Chevalier Pessac-Léognan (Grand Cru Classé de Graves) 1986,4.3,Pessac-Léognan (Grand Cru Classé de Graves),1154913,59549,Domaine de Chevalier,460.33,4.272693,,4.145669,1.6217877,4.277673,261,Bordeaux Pessac-Léognan,Pessac-Léognan
1321405,Clos Fourtet Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,4.5,Saint-Émilion Grand Cru (Premier Grand Cru Classé),43154,8754,Clos Fourtet,369.35,3.373832,,4.1808796,1.7496767,3.4947863,266,Bordeaux Saint-Émilion,Saint-Émilion
138812350,Artadi Viña El Pison 2016,4.4,Viña El Pison,49754,9064,Artadi,544.91,3.7901664,,3.6991348,1.7396677,3.768938,190,Spanish Rioja Red,Rioja Red
23767938,M. Chapoutier Ermitage Le Méal 2014,4.3,Ermitage Le Méal,1983498,7829,M. Chapoutier,502.67,3.5544596,,4.6537867,1.8312168,4.0527897,298,Northern Rhône Hermitage,Hermitage
21804549,Stonyridge Vineyard Larose Red Blend 2014,4.4,Larose Red Blend,1631901,4526,Stonyridge Vineyard,438.64,3.8264842,,3.9661212,1.5819348,3.6500819,15,New Zealand Bordeaux Blend,Bordeaux Blend
1122235,Antinori Tenuta Tignanello 'Solaia' 2003,4.6,Tenuta Tignanello 'Solaia',1651,1252,Antinori,515.57,3.074768,,3.4157948,1.8967254,2.9635794,292,Tuscan Red,Red
1661364,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1998,4.6,Saint-Émilion Grand Cru (Premier Grand Cru Classé),1179539,25698,Château Pavie,487.53,3.3916857,,4.2025785,1.8839818,3.5610445,266,Bordeaux Saint-Émilion,Saint-Émilion
22172931,Roberto Voerzio Cerequio Barolo 2015,4.3,Cerequio Barolo,77305,1663,Roberto Voerzio,437.17,4.689199,,3.8366685,1.7418461,4.521168,7,Italian Barolo,Barolo
1212954,Château Le Gay Pomerol 2008,4.5,Pomerol,1163799,1842,Château Le Gay,426.33,3.369816,,4.1324463,1.677919,3.450148,267,Bordeaux Pomerol,Pomerol
23767938,M. Chapoutier Ermitage Le Méal 2014,4.3,Ermitage Le Méal,1983498,7829,M. Chapoutier,502.67,3.5544596,,4.6537867,1.8312168,4.0527897,298,Northern Rhône Hermitage,Hermitage
21804549,Stonyridge Vineyard Larose Red Blend 2014,4.4,Larose Red Blend,1631901,4526,Stonyridge Vineyard,438.64,3.8264842,,3.9661212,1.5819348,3.6500819,15,New Zealand Bordeaux Blend,Bordeaux Blend
138812350,Artadi Viña El Pison 2016,4.4,Viña El Pison,49754,9064,Artadi,544.91,3.7901664,,3.6991348,1.7396677,3.768938,190,Spanish Rioja Red,Rioja Red
1322646,Clos Rougeard Les Poyeux Saumur Champigny 2008,4.5,Les Poyeux Saumur Champigny,1101361,2283,Clos Rougeard,543.09,,,,,,,,
104016,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 1996,4.5,Saint-Julien (Grand Cru Classé),81848,11455,Château Léoville Las Cases,402.92,4.208198,,3.7867894,1.6279943,3.8902402,265,Bordeaux Saint-Julien,Saint-Julien
2606509,Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2006,4.2,Chapelle d'Ausone Saint-Émilion Grand Cru,1128526,11714,Château Ausone,381.4,3.488649,,4.0909925,1.5688065,3.4883468,266,Bordeaux Saint-Émilion,Saint-Émilion
93079,Ridge Vineyards Monte Bello 2006,4.5,Monte Bello,3715,363,Ridge Vineyards,372.36,3.926802,,4.6515346,1.7867557,4.0462155,17,Californian Bordeaux Blend,Bordeaux Blend
6751771,Poggio di Sotto Brunello di Montalcino Riserva 2010,4.7,Brunello di Montalcino Riserva,1458882,244652,Poggio di Sotto,570,3.7980623,,3.076464,1.6696064,3.4320092,22,Italian Brunello,Brunello
1196662,Château La Conseillante Pomerol 2009,4.5,Pomerol,768733,1513,Château La Conseillante,443.33,3.4086344,,4.1475606,1.6783205,3.475419,267,Bordeaux Pomerol,Pomerol
1122235,Antinori Tenuta Tignanello 'Solaia' 2003,4.6,Tenuta Tignanello 'Solaia',1651,1252,Antinori,515.57,3.074768,,3.4157948,1.8967254,2.9635794,292,Tuscan Red,Red
85547126,Antinori Tenuta Tignanello 'Solaia' 2016,4.7,Tenuta Tignanello 'Solaia',1651,1252,Antinori,547.97,3.074768,,3.4157948,1.8967254,2.9635794,292,Tuscan Red,Red
1221536,Quinta do Noval Vintage Port 2000,4.4,Vintage Port,1165304,11391,Quinta do Noval,356.66,,,,,,400,Vintage Port,Vintage Port
114612341,Cardinale Red 2016,4.5,Red,1386095,94901,Cardinale,456.67,3.8951771,,4.7579803,1.890154,3.505563,290,Napa Valley Bordeaux Blend,Bordeaux Blend
96596645,Tua Rita Redigaffi Toscana 2016,4.5,Redigaffi Toscana,75816,11007,Tua Rita,362,3.0160036,,3.456211,1.9801193,2.9712617,292,Tuscan Red,Red
89463,Artadi Viña El Pison 2006,4.5,Viña El Pison,49754,9064,Artadi,581.41,3.7901664,,3.6991348,1.7396677,3.768938,190,Spanish Rioja Red,Rioja Red
22036358,Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2014,4.5,Scharzhofberger Riesling Auslese,1637184,2197,Egon Müller - Scharzhof,555.78,4.62245,,3.1194303,2.7408214,,186,German Riesling,Riesling
4212927,Ornellaia Bolgheri Superiore 2014,4.6,Bolgheri Superiore,22447,7941,Ornellaia,425,3.457333,,3.882615,1.8088214,3.8947077,9,Italian Bolgheri,Bolgheri
9722349,Verite Le Desir 2014,4.4,Le Desir,10023,636,Verite,573,3.7909663,,4.703556,1.4412752,3.8572755,17,Californian Bordeaux Blend,Bordeaux Blend
151270162,Bonneau du Martray Corton-Charlemagne Grand Cru 2017,4.6,Corton-Charlemagne Grand Cru,82779,1248,Bonneau du Martray,372.67,3.3267374,,3.7670968,1.6156352,,285,Burgundy Côte de Beaune White,Côte de Beaune White
1398100,Château d'Yquem Sauternes 2005,4.7,Sauternes,1153863,8028,Château d'Yquem,523.79,4.376778,,4.691106,4.877173,,195,Bordeaux Sauternes,Sauternes
1222392,Château d'Yquem Sauternes 2004,4.7,Sauternes,1153863,8028,Château d'Yquem,449.4,4.376778,,4.691106,4.877173,,195,Bordeaux Sauternes,Sauternes
1250850,Cos d'Estournel Cos d'Estournel 2005,4.6,Cos d'Estournel,74346,10864,Cos d'Estournel,390,4.191032,,4.1870174,1.6807681,4.225472,276,Bordeaux Saint-Estèphe,Saint-Estèphe
114612341,Cardinale Red 2016,4.5,Red,1386095,94901,Cardinale,456.67,3.8951771,,4.7579803,1.890154,3.505563,290,Napa Valley Bordeaux Blend,Bordeaux Blend
1229417,Vega Sicilia Unico 1996,4.8,Unico,77137,11050,Vega Sicilia,385.15,3.7242525,,3.829739,1.7561053,3.435141,180,Spanish Ribera Del Duero Red,Ribera Del Duero Red
9464190,The Napa Valley Reserve Red 2011,4.5,Red,1496125,34011,The Napa Valley Reserve,597.91,3.8456726,,4.817415,1.5765356,3.4920032,290,Napa Valley Bordeaux Blend,Bordeaux Blend
92845736,The Napa Valley Reserve Red 2016,4.7,Red,1496125,34011,The Napa Valley Reserve,597.91,3.8456726,,4.817415,1.5765356,3.4920032,290,Napa Valley Bordeaux Blend,Bordeaux Blend
2416382,The Napa Valley Reserve Red 2006,4.6,Red,1496125,34011,The Napa Valley Reserve,597.91,3.8456726,,4.817415,1.5765356,3.4920032,290,Napa Valley Bordeaux Blend,Bordeaux Blend
1248623,Château Yon-Figeac Saint-Émilion Grand Cru (Grand Cru Classé) 2004,4,Saint-Émilion Grand Cru (Grand Cru Classé),89399,11776,Château Yon-Figeac,401.31,,,,,,266,Bordeaux Saint-Émilion,Saint-Émilion
21969180,Domaine des Comtes Lafon Meursault-Gouttes D'Or Premier Cru 2013,4.6,Meursault-Gouttes D'Or Premier Cru,1700073,11259,Domaine des Comtes Lafon,402.92,3.166232,,3.9126456,2.1182587,,285,Burgundy Côte de Beaune White,Côte de Beaune White
156338937,Domaine Prieuré Roch Vieilles Vignes Nuits 1er Cru 2017,4.5,Vieilles Vignes Nuits 1er Cru,1675790,68941,Domaine Prieuré Roch,564.08,4.242693,,3.0049975,1.9416838,2.6545873,283,Burgundy Côte de Nuits Red,Côte de Nuits Red
152227364,Château Yon-Figeac Saint-Émilion Grand Cru (Grand Cru Classé) 2017,3.9,Saint-Émilion Grand Cru (Grand Cru Classé),89399,11776,Château Yon-Figeac,435.15,3.3691568,,4.2480226,1.5943418,3.6121562,266,Bordeaux Saint-Émilion,Saint-Émilion
1350868,Jim Barry The Armagh Shiraz 1998,4.5,The Armagh Shiraz,31124,1651,Jim Barry,450,3.1003077,,4.738339,2.0962055,3.206991,226,Australian Shiraz,Shiraz
3882810,Stonyridge Vineyard Larose Red Blend 2011,4.2,Larose Red Blend,1631901,4526,Stonyridge Vineyard,476.78,3.8264842,,3.9661212,1.5819348,3.6500819,15,New Zealand Bordeaux Blend,Bordeaux Blend
